index,subj_idx,stim,movie,rt,response,run,accuracy
8033,140117,Mental,Scaring.AVI,0.762,1,1,1.0
8034,140117,Mental,SEDUCING-B.AVI,0.609,1,1,1.0
8035,140117,Random,STAR-A.AVI,1.105,0,1,1.0
8036,140117,Mental,SURPRISING-B.AVI,0.631,1,1,1.0
8037,140117,Random,TENNIS-A.AVI,1.314,9,1,9.0
8038,161630,Mental,COAXING-B.AVI,1.186,1,0,1.0
8039,161630,Random,BILLIARD-A.AVI,2.13,0,0,1.0
8040,161630,Random,DRIFTING-A.AVI,1.128,0,0,1.0
8041,161630,Mental,Fishing.AVI,0.937,1,0,1.0
8042,161630,Random,Random mechanical.AVI,0.746,0,0,1.0
8043,154229,Mental,Scaring.AVI,2.346,1,1,1.0
8044,154229,Mental,SEDUCING-B.AVI,1.296,1,1,1.0
8045,154229,Random,STAR-A.AVI,0.928,0,1,1.0
8046,154229,Mental,SURPRISING-B.AVI,1.306,1,1,1.0
8047,154229,Random,TENNIS-A.AVI,1.531,0,1,1.0
8048,214625,Mental,Scaring.AVI,1.321,1,1,1.0
8049,214625,Mental,SEDUCING-B.AVI,0.745,1,1,1.0
8050,214625,Random,STAR-A.AVI,0.727,0,1,1.0
8051,214625,Mental,SURPRISING-B.AVI,0.918,1,1,1.0
8052,214625,Random,TENNIS-A.AVI,0.933,0,1,1.0
8053,150423,Mental,COAXING-B.AVI,0.763,1,0,1.0
8054,150423,Random,BILLIARD-A.AVI,2.212,9,0,9.0
8055,150423,Random,DRIFTING-A.AVI,0.557,0,0,1.0
8056,150423,Mental,Fishing.AVI,0.962,1,0,1.0
8057,150423,Random,Random mechanical.AVI,1.808,9,0,9.0
8058,127630,Mental,Scaring.AVI,1.033,1,1,1.0
8059,127630,Mental,SEDUCING-B.AVI,0.954,1,1,1.0
8060,127630,Random,STAR-A.AVI,0.561,0,1,1.0
8061,127630,Mental,SURPRISING-B.AVI,0.946,1,1,1.0
8062,127630,Random,TENNIS-A.AVI,0.9,1,1,0.0
8063,295146,Mental,Scaring.AVI,0.96,1,1,1.0
8064,295146,Mental,SEDUCING-B.AVI,0.837,1,1,1.0
8065,295146,Random,STAR-A.AVI,0.604,0,1,1.0
8066,295146,Mental,SURPRISING-B.AVI,0.636,1,1,1.0
8067,295146,Random,TENNIS-A.AVI,0.916,0,1,1.0
8068,263436,Mental,COAXING-B.AVI,1.23,1,0,1.0
8069,263436,Random,BILLIARD-A.AVI,0.949,0,0,1.0
8070,263436,Random,DRIFTING-A.AVI,1.037,0,0,1.0
8071,263436,Mental,Fishing.AVI,1.659,1,0,1.0
8072,263436,Random,Random mechanical.AVI,0.855,1,0,0.0
8073,453441,Mental,COAXING-B.AVI,1.281,1,0,1.0
8074,453441,Random,BILLIARD-A.AVI,0.768,0,0,1.0
8075,453441,Random,DRIFTING-A.AVI,0.828,0,0,1.0
8076,453441,Mental,Fishing.AVI,2.05,1,0,1.0
8077,453441,Random,Random mechanical.AVI,1.043,0,0,1.0
8078,942658,Mental,Scaring.AVI,0.449,1,1,1.0
8079,942658,Mental,SEDUCING-B.AVI,0.542,1,1,1.0
8080,942658,Random,STAR-A.AVI,1.16,9,1,9.0
8081,942658,Mental,SURPRISING-B.AVI,0.714,1,1,1.0
8082,942658,Random,TENNIS-A.AVI,0.826,9,1,9.0
8083,429040,Mental,COAXING-B.AVI,0.922,1,0,1.0
8084,429040,Random,BILLIARD-A.AVI,0.575,0,0,1.0
8085,429040,Random,DRIFTING-A.AVI,0.651,0,0,1.0
8086,429040,Mental,Fishing.AVI,0.531,1,0,1.0
8087,429040,Random,Random mechanical.AVI,1.711,9,0,9.0
8088,206727,Mental,Scaring.AVI,0.808,1,1,1.0
8089,206727,Mental,SEDUCING-B.AVI,0.63,1,1,1.0
8090,206727,Random,STAR-A.AVI,0.922,0,1,1.0
8091,206727,Mental,SURPRISING-B.AVI,0.988,1,1,1.0
8092,206727,Random,TENNIS-A.AVI,2.006,0,1,1.0
8093,151627,Mental,COAXING-B.AVI,0.951,1,0,1.0
8094,151627,Random,BILLIARD-A.AVI,0.839,0,0,1.0
8095,151627,Random,DRIFTING-A.AVI,1.135,0,0,1.0
8096,151627,Mental,Fishing.AVI,0.674,1,0,1.0
8097,151627,Random,Random mechanical.AVI,1.462,9,0,9.0
8098,588565,Mental,COAXING-B.AVI,0.679,1,0,1.0
8099,588565,Random,BILLIARD-A.AVI,0.714,0,0,1.0
8100,588565,Random,DRIFTING-A.AVI,0.746,0,0,1.0
8101,588565,Mental,Fishing.AVI,1.201,1,0,1.0
8102,588565,Random,Random mechanical.AVI,1.305,9,0,9.0
8103,169343,Mental,COAXING-B.AVI,0.942,1,0,1.0
8104,169343,Random,BILLIARD-A.AVI,0.697,9,0,9.0
8105,169343,Random,DRIFTING-A.AVI,2.445,0,0,1.0
8106,169343,Mental,Fishing.AVI,1.0,9,0,9.0
8107,169343,Random,Random mechanical.AVI,0.902,0,0,1.0
8108,212419,Mental,Scaring.AVI,0.798,1,1,1.0
8109,212419,Mental,SEDUCING-B.AVI,0.791,1,1,1.0
8110,212419,Random,STAR-A.AVI,0.533,0,1,1.0
8111,212419,Mental,SURPRISING-B.AVI,0.886,1,1,1.0
8112,212419,Random,TENNIS-A.AVI,0.708,0,1,1.0
8136,196144,Mental,Scaring.AVI,1.894,9,1,9.0
8137,196144,Mental,SEDUCING-B.AVI,1.67,1,1,1.0
8138,196144,Random,STAR-A.AVI,1.046,0,1,1.0
8139,196144,Mental,SURPRISING-B.AVI,1.199,1,1,1.0
8140,196144,Random,TENNIS-A.AVI,1.365,9,1,9.0
8141,209935,Mental,Scaring.AVI,1.072,1,1,1.0
8142,209935,Mental,SEDUCING-B.AVI,1.269,1,1,1.0
8143,209935,Random,STAR-A.AVI,0.823,0,1,1.0
8144,209935,Mental,SURPRISING-B.AVI,1.15,1,1,1.0
8145,209935,Random,TENNIS-A.AVI,1.373,0,1,1.0
8146,151324,Mental,Scaring.AVI,0.543,1,1,1.0
8147,151324,Mental,SEDUCING-B.AVI,0.603,1,1,1.0
8148,151324,Random,STAR-A.AVI,0.766,1,1,0.0
8149,151324,Mental,SURPRISING-B.AVI,0.677,1,1,1.0
8150,151324,Random,TENNIS-A.AVI,0.952,0,1,1.0
8156,137633,Mental,COAXING-B.AVI,1.087,1,0,1.0
8157,137633,Random,BILLIARD-A.AVI,0.819,0,0,1.0
8158,137633,Random,DRIFTING-A.AVI,0.736,0,0,1.0
8159,137633,Mental,Fishing.AVI,0.681,1,0,1.0
8160,137633,Random,Random mechanical.AVI,0.713,0,0,1.0
8166,210011,Mental,Scaring.AVI,1.595,1,1,1.0
8167,210011,Mental,SEDUCING-B.AVI,1.147,1,1,1.0
8168,210011,Random,STAR-A.AVI,1.072,0,1,1.0
8169,210011,Mental,SURPRISING-B.AVI,1.053,1,1,1.0
8170,210011,Random,TENNIS-A.AVI,0.917,0,1,1.0
8171,257946,Mental,COAXING-B.AVI,2.632,1,0,1.0
8172,257946,Random,BILLIARD-A.AVI,0.499,0,0,1.0
8173,257946,Random,DRIFTING-A.AVI,0.506,0,0,1.0
8174,257946,Mental,Fishing.AVI,0.745,1,0,1.0
8175,257946,Random,Random mechanical.AVI,1.519,0,0,1.0
8176,135124,Mental,Scaring.AVI,0.715,1,1,1.0
8177,135124,Mental,SEDUCING-B.AVI,0.506,1,1,1.0
8178,135124,Random,STAR-A.AVI,0.562,0,1,1.0
8179,135124,Mental,SURPRISING-B.AVI,0.575,1,1,1.0
8180,135124,Random,TENNIS-A.AVI,0.938,0,1,1.0
8181,140420,Mental,Scaring.AVI,0.635,1,1,1.0
8182,140420,Mental,SEDUCING-B.AVI,0.616,1,1,1.0
8183,140420,Random,STAR-A.AVI,1.555,0,1,1.0
8184,140420,Mental,SURPRISING-B.AVI,1.212,1,1,1.0
8185,140420,Random,TENNIS-A.AVI,0.673,0,1,1.0
8186,171633,Mental,Scaring.AVI,0.819,9,1,9.0
8187,171633,Mental,SEDUCING-B.AVI,0.399,9,1,9.0
8188,171633,Random,STAR-A.AVI,0.427,0,1,1.0
8189,171633,Mental,SURPRISING-B.AVI,0.592,1,1,1.0
8190,171633,Random,TENNIS-A.AVI,0.894,0,1,1.0
8195,162329,Mental,Scaring.AVI,1.152,1,1,1.0
8196,162329,Mental,SEDUCING-B.AVI,0.573,1,1,1.0
8197,162329,Random,STAR-A.AVI,0.386,0,1,1.0
8198,162329,Mental,SURPRISING-B.AVI,0.554,1,1,1.0
8199,162329,Random,TENNIS-A.AVI,0.776,0,1,1.0
8200,133625,Mental,Scaring.AVI,0.847,1,1,1.0
8201,133625,Mental,SEDUCING-B.AVI,0.708,1,1,1.0
8202,133625,Random,STAR-A.AVI,0.514,0,1,1.0
8203,133625,Mental,SURPRISING-B.AVI,0.838,1,1,1.0
8204,133625,Random,TENNIS-A.AVI,0.763,0,1,1.0
8210,757764,Mental,Scaring.AVI,0.844,1,1,1.0
8211,757764,Mental,SEDUCING-B.AVI,0.828,1,1,1.0
8212,757764,Random,STAR-A.AVI,1.639,0,1,1.0
8213,757764,Mental,SURPRISING-B.AVI,1.322,1,1,1.0
8214,757764,Random,TENNIS-A.AVI,1.152,0,1,1.0
8215,725751,Mental,COAXING-B.AVI,0.975,1,0,1.0
8216,725751,Random,BILLIARD-A.AVI,0.787,0,0,1.0
8217,725751,Random,DRIFTING-A.AVI,0.719,0,0,1.0
8218,725751,Mental,Fishing.AVI,1.061,1,0,1.0
8219,725751,Random,Random mechanical.AVI,0.987,0,0,1.0
8220,117930,Mental,Scaring.AVI,0.877,1,1,1.0
8221,117930,Mental,SEDUCING-B.AVI,0.988,1,1,1.0
8222,117930,Random,STAR-A.AVI,0.996,0,1,1.0
8223,117930,Mental,SURPRISING-B.AVI,1.14,1,1,1.0
8224,117930,Random,TENNIS-A.AVI,0.981,0,1,1.0
8225,117324,Mental,COAXING-B.AVI,1.012,1,0,1.0
8226,117324,Random,BILLIARD-A.AVI,1.571,0,0,1.0
8227,117324,Random,DRIFTING-A.AVI,0.81,0,0,1.0
8228,117324,Mental,Fishing.AVI,1.087,0,0,0.0
8229,117324,Random,Random mechanical.AVI,1.135,9,0,9.0
8235,145632,Mental,COAXING-B.AVI,2.105,1,0,1.0
8236,145632,Random,BILLIARD-A.AVI,0.78,0,0,1.0
8237,145632,Random,DRIFTING-A.AVI,0.785,0,0,1.0
8238,145632,Mental,Fishing.AVI,2.454,1,0,1.0
8239,145632,Random,Random mechanical.AVI,2.035,9,0,9.0
8240,664757,Mental,Scaring.AVI,0.855,1,1,1.0
8241,664757,Mental,SEDUCING-B.AVI,0.974,1,1,1.0
8242,664757,Random,STAR-A.AVI,1.618,0,1,1.0
8243,664757,Mental,SURPRISING-B.AVI,0.889,1,1,1.0
8244,664757,Random,TENNIS-A.AVI,0.945,0,1,1.0
8245,786569,Mental,COAXING-B.AVI,0.781,1,0,1.0
8246,786569,Random,BILLIARD-A.AVI,0.711,0,0,1.0
8247,786569,Random,DRIFTING-A.AVI,0.713,0,0,1.0
8248,786569,Mental,Fishing.AVI,0.719,1,0,1.0
8249,786569,Random,Random mechanical.AVI,0.853,0,0,1.0
8250,555954,Mental,COAXING-B.AVI,1.17,1,0,1.0
8251,555954,Random,BILLIARD-A.AVI,0.706,0,0,1.0
8252,555954,Random,DRIFTING-A.AVI,0.715,0,0,1.0
8253,555954,Mental,Fishing.AVI,0.941,1,0,1.0
8254,555954,Random,Random mechanical.AVI,0.757,0,0,1.0
8255,148335,Mental,COAXING-B.AVI,0.831,1,0,1.0
8256,148335,Random,BILLIARD-A.AVI,1.177,0,0,1.0
8257,148335,Random,DRIFTING-A.AVI,1.431,0,0,1.0
8258,148335,Mental,Fishing.AVI,0.674,1,0,1.0
8259,148335,Random,Random mechanical.AVI,1.92,0,0,1.0
8260,268749,Mental,COAXING-B.AVI,1.251,1,0,1.0
8261,268749,Random,BILLIARD-A.AVI,1.479,0,0,1.0
8262,268749,Random,DRIFTING-A.AVI,0.881,0,0,1.0
8263,268749,Mental,Fishing.AVI,1.524,1,0,1.0
8264,268749,Random,Random mechanical.AVI,0.86,0,0,1.0
8265,119025,Mental,COAXING-B.AVI,0.744,1,0,1.0
8266,119025,Random,BILLIARD-A.AVI,1.026,0,0,1.0
8267,119025,Random,DRIFTING-A.AVI,1.287,0,0,1.0
8268,119025,Mental,Fishing.AVI,1.556,1,0,1.0
8269,119025,Random,Random mechanical.AVI,1.37,1,0,0.0
8270,159138,Mental,Scaring.AVI,0.61,1,1,1.0
8271,159138,Mental,SEDUCING-B.AVI,0.724,1,1,1.0
8272,159138,Random,STAR-A.AVI,0.776,0,1,1.0
8273,159138,Mental,SURPRISING-B.AVI,0.723,1,1,1.0
8274,159138,Random,TENNIS-A.AVI,1.552,0,1,1.0
8275,208125,Mental,COAXING-B.AVI,0.843,1,0,1.0
8276,208125,Random,BILLIARD-A.AVI,0.798,0,0,1.0
8277,208125,Random,DRIFTING-A.AVI,0.553,0,0,1.0
8278,208125,Mental,Fishing.AVI,0.634,1,0,1.0
8279,208125,Random,Random mechanical.AVI,0.652,9,0,9.0
8280,330324,Mental,Scaring.AVI,0.483,1,1,1.0
8281,330324,Mental,SEDUCING-B.AVI,0.508,1,1,1.0
8282,330324,Random,STAR-A.AVI,0.64,0,1,1.0
8283,330324,Mental,SURPRISING-B.AVI,0.644,1,1,1.0
8284,330324,Random,TENNIS-A.AVI,0.974,0,1,1.0
8290,180735,Mental,COAXING-B.AVI,1.422,1,0,1.0
8291,180735,Random,BILLIARD-A.AVI,2.333,0,0,1.0
8292,180735,Random,DRIFTING-A.AVI,1.333,0,0,1.0
8293,180735,Mental,Fishing.AVI,1.285,1,0,1.0
8294,180735,Random,Random mechanical.AVI,0.495,0,0,1.0
8300,202113,Mental,Scaring.AVI,1.013,1,1,1.0
8301,202113,Mental,SEDUCING-B.AVI,1.172,1,1,1.0
8302,202113,Random,STAR-A.AVI,0.601,0,1,1.0
8303,202113,Mental,SURPRISING-B.AVI,1.062,1,1,1.0
8304,202113,Random,TENNIS-A.AVI,1.577,0,1,1.0
8305,180129,Mental,COAXING-B.AVI,1.052,1,0,1.0
8306,180129,Random,BILLIARD-A.AVI,0.843,9,0,9.0
8307,180129,Random,DRIFTING-A.AVI,1.007,0,0,1.0
8308,180129,Mental,Fishing.AVI,0.918,1,0,1.0
8309,180129,Random,Random mechanical.AVI,1.843,9,0,9.0
8310,223929,Mental,COAXING-B.AVI,1.641,1,0,1.0
8311,223929,Random,BILLIARD-A.AVI,2.135,0,0,1.0
8312,223929,Random,DRIFTING-A.AVI,1.603,0,0,1.0
8313,223929,Mental,Fishing.AVI,1.424,1,0,1.0
8314,223929,Random,Random mechanical.AVI,1.166,9,0,9.0
8315,529549,Mental,COAXING-B.AVI,1.626,1,0,1.0
8316,529549,Random,BILLIARD-A.AVI,1.237,0,0,1.0
8317,529549,Random,DRIFTING-A.AVI,0.77,0,0,1.0
8318,529549,Mental,Fishing.AVI,0.745,1,0,1.0
8319,529549,Random,Random mechanical.AVI,0.735,9,0,9.0
8320,901038,Mental,Scaring.AVI,0.902,1,1,1.0
8321,901038,Mental,SEDUCING-B.AVI,0.797,1,1,1.0
8322,901038,Random,STAR-A.AVI,1.497,0,1,1.0
8323,901038,Mental,SURPRISING-B.AVI,0.929,1,1,1.0
8324,901038,Random,TENNIS-A.AVI,0.892,0,1,1.0
8329,901442,Mental,COAXING-B.AVI,1.354,1,0,1.0
8330,901442,Random,BILLIARD-A.AVI,1.436,0,0,1.0
8331,901442,Random,DRIFTING-A.AVI,0.715,0,0,1.0
8332,901442,Mental,Fishing.AVI,0.697,1,0,1.0
8333,901442,Random,Random mechanical.AVI,0.99,0,0,1.0
8334,841349,Mental,COAXING-B.AVI,0.612,1,0,1.0
8335,841349,Random,BILLIARD-A.AVI,1.02,0,0,1.0
8336,841349,Random,DRIFTING-A.AVI,0.784,0,0,1.0
8337,841349,Mental,Fishing.AVI,1.169,0,0,0.0
8338,841349,Random,Random mechanical.AVI,1.758,9,0,9.0
8339,322224,Mental,COAXING-B.AVI,1.882,1,0,1.0
8340,322224,Random,BILLIARD-A.AVI,0.699,0,0,1.0
8341,322224,Random,DRIFTING-A.AVI,0.715,0,0,1.0
8342,322224,Mental,Fishing.AVI,0.894,1,0,1.0
8343,322224,Random,Random mechanical.AVI,0.735,0,0,1.0
8344,614439,Mental,COAXING-B.AVI,1.178,1,0,1.0
8345,614439,Random,BILLIARD-A.AVI,0.983,0,0,1.0
8346,614439,Random,DRIFTING-A.AVI,0.903,9,0,9.0
8347,614439,Mental,Fishing.AVI,0.91,1,0,1.0
8348,614439,Random,Random mechanical.AVI,0.9,0,0,1.0
8353,160729,Mental,COAXING-B.AVI,0.97,1,0,1.0
8354,160729,Random,BILLIARD-A.AVI,0.847,0,0,1.0
8355,160729,Random,DRIFTING-A.AVI,0.567,0,0,1.0
8356,160729,Mental,Fishing.AVI,0.889,1,0,1.0
8357,160729,Random,Random mechanical.AVI,0.608,0,0,1.0
8358,572045,Mental,Scaring.AVI,0.731,1,1,1.0
8359,572045,Mental,SEDUCING-B.AVI,0.526,1,1,1.0
8360,572045,Random,STAR-A.AVI,0.49,0,1,1.0
8361,572045,Mental,SURPRISING-B.AVI,0.549,1,1,1.0
8362,572045,Random,TENNIS-A.AVI,0.547,0,1,1.0
8363,122822,Mental,COAXING-B.AVI,0.875,1,0,1.0
8364,122822,Random,BILLIARD-A.AVI,0.921,0,0,1.0
8365,122822,Random,DRIFTING-A.AVI,0.701,0,0,1.0
8366,122822,Mental,Fishing.AVI,0.905,1,0,1.0
8367,122822,Random,Random mechanical.AVI,0.569,0,0,1.0
8368,199655,Mental,COAXING-B.AVI,0.958,1,0,1.0
8369,199655,Random,BILLIARD-A.AVI,0.685,0,0,1.0
8370,199655,Random,DRIFTING-A.AVI,0.64,0,0,1.0
8371,199655,Mental,Fishing.AVI,0.794,1,0,1.0
8372,199655,Random,Random mechanical.AVI,0.892,9,0,9.0
8373,196750,Mental,COAXING-B.AVI,1.92,0,0,0.0
8374,196750,Random,BILLIARD-A.AVI,1.228,0,0,1.0
8375,196750,Random,DRIFTING-A.AVI,0.703,0,0,1.0
8376,196750,Mental,Fishing.AVI,2.67,1,0,1.0
8377,196750,Random,Random mechanical.AVI,0.744,0,0,1.0
8378,419239,Mental,COAXING-B.AVI,1.585,1,0,1.0
8379,419239,Random,BILLIARD-A.AVI,2.322,0,0,1.0
8380,419239,Random,DRIFTING-A.AVI,0.728,0,0,1.0
8381,419239,Mental,Fishing.AVI,1.186,1,0,1.0
8382,419239,Random,Random mechanical.AVI,2.161,9,0,9.0
8383,146937,Mental,Scaring.AVI,0.874,1,1,1.0
8384,146937,Mental,SEDUCING-B.AVI,0.781,1,1,1.0
8385,146937,Random,STAR-A.AVI,0.621,0,1,1.0
8386,146937,Mental,SURPRISING-B.AVI,1.233,1,1,1.0
8387,146937,Random,TENNIS-A.AVI,0.82,0,1,1.0
8397,102715,Mental,COAXING-B.AVI,1.32,1,0,1.0
8398,102715,Random,BILLIARD-A.AVI,2.638,0,0,1.0
8399,102715,Random,DRIFTING-A.AVI,1.945,0,0,1.0
8400,102715,Mental,Fishing.AVI,1.386,1,0,1.0
8401,102715,Random,Random mechanical.AVI,0.947,1,0,0.0
8406,204319,Mental,Scaring.AVI,0.76,1,1,1.0
8407,204319,Mental,SEDUCING-B.AVI,0.772,1,1,1.0
8408,204319,Random,STAR-A.AVI,0.873,0,1,1.0
8409,204319,Mental,SURPRISING-B.AVI,0.808,1,1,1.0
8410,204319,Random,TENNIS-A.AVI,1.062,0,1,1.0
8411,393550,Mental,COAXING-B.AVI,1.524,1,0,1.0
8412,393550,Random,BILLIARD-A.AVI,1.649,0,0,1.0
8413,393550,Random,DRIFTING-A.AVI,0.887,0,0,1.0
8414,393550,Mental,Fishing.AVI,1.43,1,0,1.0
8415,393550,Random,Random mechanical.AVI,0.676,1,0,0.0
8421,156536,Mental,Scaring.AVI,0.654,1,1,1.0
8422,156536,Mental,SEDUCING-B.AVI,0.822,1,1,1.0
8423,156536,Random,STAR-A.AVI,0.418,0,1,1.0
8424,156536,Mental,SURPRISING-B.AVI,0.528,1,1,1.0
8425,156536,Random,TENNIS-A.AVI,0.451,0,1,1.0
8426,686969,Mental,Scaring.AVI,0.786,1,1,1.0
8427,686969,Mental,SEDUCING-B.AVI,0.676,1,1,1.0
8428,686969,Random,STAR-A.AVI,0.922,0,1,1.0
8429,686969,Mental,SURPRISING-B.AVI,0.481,1,1,1.0
8430,686969,Random,TENNIS-A.AVI,0.718,0,1,1.0
8431,198451,Mental,COAXING-B.AVI,0.982,1,0,1.0
8432,198451,Random,BILLIARD-A.AVI,1.449,0,0,1.0
8433,198451,Random,DRIFTING-A.AVI,0.867,0,0,1.0
8434,198451,Mental,Fishing.AVI,1.65,1,0,1.0
8435,198451,Random,Random mechanical.AVI,1.021,9,0,9.0
8436,280941,Mental,Scaring.AVI,1.239,1,1,1.0
8437,280941,Mental,SEDUCING-B.AVI,0.85,1,1,1.0
8438,280941,Random,STAR-A.AVI,0.873,0,1,1.0
8439,280941,Mental,SURPRISING-B.AVI,0.784,1,1,1.0
8440,280941,Random,TENNIS-A.AVI,0.948,0,1,1.0
8441,154835,Mental,Scaring.AVI,1.306,1,1,1.0
8442,154835,Mental,SEDUCING-B.AVI,0.717,1,1,1.0
8443,154835,Random,STAR-A.AVI,0.453,0,1,1.0
8444,154835,Mental,SURPRISING-B.AVI,0.781,1,1,1.0
8445,154835,Random,TENNIS-A.AVI,0.677,0,1,1.0
8446,197348,Mental,COAXING-B.AVI,1.071,1,0,1.0
8447,197348,Random,BILLIARD-A.AVI,1.239,0,0,1.0
8448,197348,Random,DRIFTING-A.AVI,0.973,0,0,1.0
8449,197348,Mental,Fishing.AVI,1.098,9,0,9.0
8450,197348,Random,Random mechanical.AVI,0.639,0,0,1.0
8451,597869,Mental,Scaring.AVI,1.04,1,1,1.0
8452,597869,Mental,SEDUCING-B.AVI,0.462,1,1,1.0
8453,597869,Random,STAR-A.AVI,0.786,0,1,1.0
8454,597869,Mental,SURPRISING-B.AVI,1.056,1,1,1.0
8455,597869,Random,TENNIS-A.AVI,0.746,0,1,1.0
8456,120515,Mental,Scaring.AVI,0.678,1,1,1.0
8457,120515,Mental,SEDUCING-B.AVI,0.562,1,1,1.0
8458,120515,Random,STAR-A.AVI,0.444,0,1,1.0
8459,120515,Mental,SURPRISING-B.AVI,0.533,1,1,1.0
8460,120515,Random,TENNIS-A.AVI,0.826,0,1,1.0
8461,972566,Mental,COAXING-B.AVI,0.968,1,0,1.0
8462,972566,Random,BILLIARD-A.AVI,1.035,0,0,1.0
8463,972566,Random,DRIFTING-A.AVI,0.668,0,0,1.0
8464,972566,Mental,Fishing.AVI,1.03,1,0,1.0
8465,972566,Random,Random mechanical.AVI,0.85,0,0,1.0
8466,165032,Mental,COAXING-B.AVI,0.693,1,0,1.0
8467,165032,Random,BILLIARD-A.AVI,1.164,0,0,1.0
8468,165032,Random,DRIFTING-A.AVI,0.701,0,0,1.0
8469,165032,Mental,Fishing.AVI,0.673,9,0,9.0
8470,165032,Random,Random mechanical.AVI,1.256,1,0,0.0
8471,767464,Mental,Scaring.AVI,1.152,1,1,1.0
8472,767464,Mental,SEDUCING-B.AVI,0.719,1,1,1.0
8473,767464,Random,STAR-A.AVI,0.72,0,1,1.0
8474,767464,Mental,SURPRISING-B.AVI,0.818,1,1,1.0
8475,767464,Random,TENNIS-A.AVI,0.754,0,1,1.0
8485,191033,Mental,Scaring.AVI,0.857,1,1,1.0
8486,191033,Mental,SEDUCING-B.AVI,1.188,1,1,1.0
8487,191033,Random,STAR-A.AVI,0.869,0,1,1.0
8488,191033,Mental,SURPRISING-B.AVI,0.971,1,1,1.0
8489,191033,Random,TENNIS-A.AVI,0.859,0,1,1.0
8490,796534,Mental,COAXING-B.AVI,0.818,1,0,1.0
8491,796534,Random,BILLIARD-A.AVI,1.151,0,0,1.0
8492,796534,Random,DRIFTING-A.AVI,0.856,0,0,1.0
8493,796534,Mental,Fishing.AVI,0.506,1,0,1.0
8494,796534,Random,Random mechanical.AVI,1.607,0,0,1.0
8495,481042,Mental,COAXING-B.AVI,0.984,1,0,1.0
8496,481042,Random,BILLIARD-A.AVI,1.25,0,0,1.0
8497,481042,Random,DRIFTING-A.AVI,0.943,0,0,1.0
8498,481042,Mental,Fishing.AVI,0.923,1,0,1.0
8499,481042,Random,Random mechanical.AVI,0.611,0,0,1.0
8500,200513,Mental,COAXING-B.AVI,0.992,1,0,1.0
8501,200513,Random,BILLIARD-A.AVI,0.632,0,0,1.0
8502,200513,Random,DRIFTING-A.AVI,0.622,0,0,1.0
8503,200513,Mental,Fishing.AVI,0.74,1,0,1.0
8504,200513,Random,Random mechanical.AVI,1.854,0,0,1.0
8505,395251,Mental,COAXING-B.AVI,2.787,1,0,1.0
8506,395251,Random,BILLIARD-A.AVI,1.02,0,0,1.0
8507,395251,Random,DRIFTING-A.AVI,0.522,0,0,1.0
8508,395251,Mental,Fishing.AVI,0.805,1,0,1.0
8509,395251,Random,Random mechanical.AVI,0.834,1,0,0.0
8510,165840,Mental,COAXING-B.AVI,0.762,1,0,1.0
8511,165840,Random,BILLIARD-A.AVI,1.025,0,0,1.0
8512,165840,Random,DRIFTING-A.AVI,0.754,0,0,1.0
8513,165840,Mental,Fishing.AVI,0.735,1,0,1.0
8514,165840,Random,Random mechanical.AVI,1.154,0,0,1.0
8515,115217,Mental,Scaring.AVI,0.463,1,1,1.0
8516,115217,Mental,SEDUCING-B.AVI,0.315,1,1,1.0
8517,115217,Random,STAR-A.AVI,0.347,9,1,9.0
8518,115217,Mental,SURPRISING-B.AVI,0.698,1,1,1.0
8519,115217,Random,TENNIS-A.AVI,1.017,1,1,0.0
8520,143830,Mental,Scaring.AVI,0.671,1,1,1.0
8521,143830,Mental,SEDUCING-B.AVI,0.366,1,1,1.0
8522,143830,Random,STAR-A.AVI,0.258,9,1,9.0
8523,143830,Mental,SURPRISING-B.AVI,0.864,9,1,9.0
8524,143830,Random,TENNIS-A.AVI,0.146,0,1,1.0
8525,143224,Mental,COAXING-B.AVI,0.959,1,0,1.0
8526,143224,Random,BILLIARD-A.AVI,1.433,0,0,1.0
8527,143224,Random,DRIFTING-A.AVI,1.238,0,0,1.0
8528,143224,Mental,Fishing.AVI,0.908,1,0,1.0
8529,143224,Random,Random mechanical.AVI,1.526,0,0,1.0
8530,751550,Mental,COAXING-B.AVI,1.885,1,0,1.0
8531,751550,Random,BILLIARD-A.AVI,1.254,0,0,1.0
8532,751550,Random,DRIFTING-A.AVI,1.508,0,0,1.0
8533,751550,Mental,Fishing.AVI,1.188,1,0,1.0
8534,751550,Random,Random mechanical.AVI,1.394,9,0,9.0
8535,172534,Mental,Scaring.AVI,0.812,1,1,1.0
8536,172534,Mental,SEDUCING-B.AVI,0.625,1,1,1.0
8537,172534,Random,STAR-A.AVI,0.537,0,1,1.0
8538,172534,Mental,SURPRISING-B.AVI,0.729,1,1,1.0
8539,172534,Random,TENNIS-A.AVI,0.843,0,1,1.0
8543,555348,Mental,COAXING-B.AVI,1.476,1,0,1.0
8544,555348,Random,BILLIARD-A.AVI,1.911,0,0,1.0
8545,555348,Random,DRIFTING-A.AVI,1.453,0,0,1.0
8546,555348,Mental,Fishing.AVI,1.624,0,0,0.0
8547,555348,Random,Random mechanical.AVI,0.977,0,0,1.0
8552,979984,Mental,Scaring.AVI,0.704,1,1,1.0
8553,979984,Mental,SEDUCING-B.AVI,1.318,1,1,1.0
8554,979984,Random,STAR-A.AVI,0.754,0,1,1.0
8555,979984,Mental,SURPRISING-B.AVI,0.807,1,1,1.0
