subj_idx,stim,movie,rt,response,run,accuracy,logRT
588565,Random,STAR-A.AVI,0.578,0,1,1.0,-0.5481814103097596
588565,Mental,SURPRISING-B.AVI,0.65,1,1,1.0,-0.4307829160924542
588565,Random,TENNIS-A.AVI,0.767,0,1,1.0,-0.26526847761488087
169343,Mental,Scaring.AVI,1.167,0,1,0.0,0.15443635330441896
169343,Random,STAR-A.AVI,0.512,1,1,0.0,-0.6694306539426292
169343,Mental,SURPRISING-B.AVI,0.632,1,1,1.0,-0.4588658848352796
169343,Random,TENNIS-A.AVI,0.665,1,1,0.0,-0.4079682383262829
212419,Mental,COAXING-B.AVI,1.006,1,0,1.0,0.005982071677547469
212419,Random,BILLIARD-A.AVI,1.128,0,0,1.0,0.12044615307586706
212419,Random,DRIFTING-A.AVI,0.562,0,0,1.0,-0.5762534290884459
212419,Mental,Fishing.AVI,0.763,1,0,1.0,-0.27049724769768
212419,Random,Random mechanical.AVI,0.788,0,0,1.0,-0.2382571891242579
150423,Mental,Scaring.AVI,0.758,1,1,1.0,-0.2770718933397654
150423,Mental,SEDUCING-B.AVI,0.713,1,1,1.0,-0.33827385856784115
150423,Random,STAR-A.AVI,0.593,0,1,1.0,-0.5225608799844117
150423,Mental,SURPRISING-B.AVI,1.012,1,1,1.0,0.011928570865273812
150423,Random,TENNIS-A.AVI,1.167,0,1,1.0,0.15443635330441896
214625,Mental,COAXING-B.AVI,0.984,1,0,1.0,-0.016129381929883644
214625,Random,BILLIARD-A.AVI,1.107,0,0,1.0,0.10165365372649982
214625,Random,DRIFTING-A.AVI,0.787,0,0,1.0,-0.2395270305647338
214625,Mental,Fishing.AVI,1.124,1,0,1.0,0.11689375147149943
214625,Random,Random mechanical.AVI,0.646,0,0,1.0,-0.43695577519953516
263436,Mental,Scaring.AVI,0.847,1,1,1.0,-0.1660545843300827
263436,Mental,SEDUCING-B.AVI,0.72,1,1,1.0,-0.3285040669720361
263436,Random,STAR-A.AVI,0.469,0,1,1.0,-0.7571525105358577
263436,Mental,SURPRISING-B.AVI,0.579,1,1,1.0,-0.5464528014091419
263436,Random,TENNIS-A.AVI,1.418,0,1,1.0,0.3492474281099357
127630,Mental,COAXING-B.AVI,1.128,1,0,1.0,0.12044615307586706
127630,Random,BILLIARD-A.AVI,1.129,0,0,1.0,0.12133228516752496
127630,Random,DRIFTING-A.AVI,0.732,0,0,1.0,-0.3119747650208255
127630,Mental,Fishing.AVI,0.859,1,0,1.0,-0.1519863569978817
127630,Random,Random mechanical.AVI,0.979,0,0,1.0,-0.021223636451626688
295146,Mental,COAXING-B.AVI,2.75,1,0,1.0,1.0116009116784799
295146,Random,BILLIARD-A.AVI,1.591,0,0,1.0,0.4643627493556498
295146,Random,DRIFTING-A.AVI,1.623,0,0,1.0,0.48427628853245414
295146,Random,Random mechanical.AVI,1.489,0,0,1.0,0.398104753701872
453441,Mental,Scaring.AVI,1.893,1,1,1.0,0.6381628722271858
453441,Mental,SEDUCING-B.AVI,0.673,1,1,1.0,-0.3960099493374092
453441,Random,STAR-A.AVI,0.916,0,1,1.0,-0.08773891430800675
453441,Mental,SURPRISING-B.AVI,0.739,1,1,1.0,-0.3024573580339353
453441,Random,TENNIS-A.AVI,1.539,0,1,1.0,0.43113285485674213
429040,Mental,Scaring.AVI,0.726,1,1,1.0,-0.320205264157341
429040,Mental,SEDUCING-B.AVI,0.507,1,1,1.0,-0.6792442753909539
429040,Random,STAR-A.AVI,0.36,0,1,1.0,-1.0216512475319814
429040,Mental,SURPRISING-B.AVI,0.486,1,1,1.0,-0.7215466550816433
429040,Random,TENNIS-A.AVI,0.601,0,1,1.0,-0.5091603444469295
942658,Mental,COAXING-B.AVI,0.613,1,0,1.0,-0.48939034304592566
942658,Random,BILLIARD-A.AVI,0.685,0,0,1.0,-0.3783364407199117
942658,Random,DRIFTING-A.AVI,0.812,0,0,1.0,-0.20825493882045903
942658,Mental,Fishing.AVI,1.376,1,0,1.0,0.31918073951115183
942658,Random,Random mechanical.AVI,0.796,1,0,0.0,-0.22815609313775398
573249,Mental,Scaring.AVI,0.804,1,1,1.0,-0.21815600980317063
573249,Mental,SEDUCING-B.AVI,0.599,1,1,1.0,-0.5124936808666878
573249,Random,STAR-A.AVI,0.878,0,1,1.0,-0.1301086853470204
573249,Mental,SURPRISING-B.AVI,0.811,1,1,1.0,-0.20948722486672405
573249,Random,TENNIS-A.AVI,0.786,0,1,1.0,-0.24079848655293046
753150,Mental,COAXING-B.AVI,1.329,1,0,1.0,0.28442677973110825
753150,Random,BILLIARD-A.AVI,1.019,0,0,1.0,0.018821754240587667
753150,Random,DRIFTING-A.AVI,1.194,0,0,1.0,0.1773090149704103
753150,Mental,Fishing.AVI,0.679,0,0,0.0,-0.3871341514234409
753150,Random,Random mechanical.AVI,0.74,0,0,1.0,-0.3011050927839216
818859,Mental,Scaring.AVI,0.595,1,1,1.0,-0.5191938734365074
818859,Mental,SEDUCING-B.AVI,0.542,1,1,1.0,-0.6124892775424908
818859,Random,STAR-A.AVI,0.505,0,1,1.0,-0.6831968497067772
818859,Mental,SURPRISING-B.AVI,0.677,1,1,1.0,-0.390084006069862
818859,Random,TENNIS-A.AVI,0.813,0,1,1.0,-0.20702416943432653
186444,Mental,COAXING-B.AVI,1.497,1,0,1.0,0.40346310543749137
186444,Random,BILLIARD-A.AVI,1.518,0,0,1.0,0.4173936789734382
186444,Random,DRIFTING-A.AVI,1.121,0,0,1.0,0.11422114409002286
186444,Mental,Fishing.AVI,1.924,1,0,1.0,0.6544063522435147
140117,Mental,COAXING-B.AVI,0.289,1,0,1.0,-1.241328590869705
140117,Random,BILLIARD-A.AVI,1.308,0,0,1.0,0.268499253035007
140117,Random,DRIFTING-A.AVI,0.905,0,0,1.0,-0.0998203352822109
140117,Mental,Fishing.AVI,1.753,1,0,1.0,0.5613286059390974
140117,Random,Random mechanical.AVI,0.795,0,0,1.0,-0.2294131643278051
433839,Mental,COAXING-B.AVI,2.515,1,0,1.0,0.9222728035517026
433839,Random,BILLIARD-A.AVI,1.492,0,0,1.0,0.40011750178156913
433839,Random,DRIFTING-A.AVI,1.078,0,0,1.0,0.07510747248680548
433839,Mental,Fishing.AVI,0.94,1,0,1.0,-0.06187540371808753
433839,Random,Random mechanical.AVI,0.73,0,0,1.0,-0.31471074483970024
161630,Mental,Scaring.AVI,0.958,1,1,1.0,-0.04290750101127655
161630,Mental,SEDUCING-B.AVI,0.637,1,1,1.0,-0.45098562340997367
161630,Random,STAR-A.AVI,0.972,0,1,1.0,-0.028399474521698
161630,Mental,SURPRISING-B.AVI,0.92,1,1,1.0,-0.08338160893905101
161630,Random,TENNIS-A.AVI,0.689,0,1,1.0,-0.37251400796847856
154229,Mental,COAXING-B.AVI,1.9,1,0,1.0,0.6418538861723947
154229,Random,BILLIARD-A.AVI,1.367,0,0,1.0,0.3126185577418125
154229,Random,DRIFTING-A.AVI,0.787,0,0,1.0,-0.2395270305647338
154229,Mental,Fishing.AVI,1.779,1,0,1.0,0.5760514086836981
154229,Random,Random mechanical.AVI,1.52,0,0,1.0,0.41871033485818504
519950,Mental,Scaring.AVI,0.729,1,1,1.0,-0.31608154697347896
519950,Mental,SEDUCING-B.AVI,0.751,1,1,1.0,-0.28634962721800233
519950,Random,STAR-A.AVI,0.661,1,1,0.0,-0.41400143913045073
519950,Mental,SURPRISING-B.AVI,0.713,1,1,1.0,-0.33827385856784115
519950,Random,TENNIS-A.AVI,0.968,0,1,1.0,-0.03252319170556006
966975,Mental,COAXING-B.AVI,2.262,1,0,1.0,0.8162493776939287
966975,Random,BILLIARD-A.AVI,1.72,0,0,1.0,0.5423242908253617
966975,Mental,Fishing.AVI,2.744,0,0,0.0,1.0094167098636389
966975,Random,Random mechanical.AVI,2.117,1,0,0.0,0.7499999921527281
160830,Mental,Scaring.AVI,1.399,1,1,1.0,0.3357576956833441
160830,Mental,SEDUCING-B.AVI,1.182,1,1,1.0,0.1672079189839064
160830,Random,STAR-A.AVI,0.771,0,1,1.0,-0.26006690541880756
160830,Mental,SURPRISING-B.AVI,0.793,1,1,1.0,-0.23193205734728903
160830,Random,TENNIS-A.AVI,0.912,0,1,1.0,-0.09211528890780563
680250,Mental,COAXING-B.AVI,1.145,1,0,1.0,0.13540463700620298
680250,Random,BILLIARD-A.AVI,1.279,0,0,1.0,0.24607852259670557
680250,Random,DRIFTING-A.AVI,0.771,0,0,1.0,-0.26006690541880756
680250,Mental,Fishing.AVI,1.016,1,0,1.0,0.015873349156290163
680250,Random,Random mechanical.AVI,0.754,0,0,1.0,-0.282362910974181
869472,Mental,COAXING-B.AVI,1.322,1,0,1.0,0.2791457414294946
869472,Random,BILLIARD-A.AVI,1.636,0,0,1.0,0.49225423818055525
869472,Random,DRIFTING-A.AVI,0.867,0,0,1.0,-0.1427163022015952
869472,Random,Random mechanical.AVI,0.901,0,0,1.0,-0.10425002137379911
202820,Mental,COAXING-B.AVI,0.602,1,0,1.0,-0.507497833673316
202820,Random,BILLIARD-A.AVI,0.859,1,0,0.0,-0.1519863569978817
202820,Random,DRIFTING-A.AVI,1.8,0,0,1.0,0.5877866649021191
202820,Mental,Fishing.AVI,0.707,0,0,0.0,-0.34672461308556435
392750,Mental,Scaring.AVI,0.599,1,1,1.0,-0.5124936808666878
392750,Mental,SEDUCING-B.AVI,0.596,1,1,1.0,-0.5175146119167874
392750,Random,STAR-A.AVI,0.323,0,1,1.0,-1.1301029557594804
392750,Mental,SURPRISING-B.AVI,0.771,1,1,1.0,-0.26006690541880756
392750,Random,TENNIS-A.AVI,0.835,0,1,1.0,-0.18032355413128162
765056,Mental,Scaring.AVI,0.954,1,1,1.0,-0.04709160753385057
765056,Mental,SEDUCING-B.AVI,0.768,1,1,1.0,-0.26396554583446485
765056,Random,STAR-A.AVI,1.863,0,1,1.0,0.6221880916194514
765056,Mental,SURPRISING-B.AVI,0.794,1,1,1.0,-0.23067181773500128
765056,Random,TENNIS-A.AVI,1.084,0,1,1.0,0.08065790301745454
205119,Mental,COAXING-B.AVI,1.424,1,0,1.0,0.35346981298978397
205119,Random,BILLIARD-A.AVI,1.633,0,0,1.0,0.49041881398832804
205119,Random,DRIFTING-A.AVI,1.432,0,0,1.0,0.3590720685384538
205119,Mental,Fishing.AVI,1.455,1,0,1.0,0.3750059006234559
958976,Mental,Scaring.AVI,0.52,1,1,1.0,-0.6539264674066639
958976,Mental,SEDUCING-B.AVI,0.886,1,1,1.0,-0.1210383283770561
958976,Mental,SURPRISING-B.AVI,0.648,1,1,1.0,-0.4338645826298623
958976,Random,TENNIS-A.AVI,1.094,0,1,1.0,0.08984070399978954
927359,Mental,COAXING-B.AVI,0.765,1,0,1.0,-0.2678794451556012
927359,Random,BILLIARD-A.AVI,0.406,0,0,1.0,-0.9014021193804044
927359,Random,DRIFTING-A.AVI,0.455,0,0,1.0,-0.7874578600311866
927359,Mental,Fishing.AVI,1.173,1,0,1.0,0.15956456967133845
927359,Random,Random mechanical.AVI,0.927,0,0,1.0,-0.07580171341628185
206222,Mental,COAXING-B.AVI,0.953,1,0,1.0,-0.048140375327934984
206222,Random,BILLIARD-A.AVI,0.832,0,0,1.0,-0.1839228381609285
206222,Random,DRIFTING-A.AVI,0.797,0,0,1.0,-0.22690060019192196
206222,Mental,Fishing.AVI,0.808,1,0,1.0,-0.2131932204610416
206222,Random,Random mechanical.AVI,1.113,0,0,1.0,0.10705907229340778
178142,Mental,Scaring.AVI,1.109,1,1,1.0,0.10345870836822997
178142,Mental,SEDUCING-B.AVI,1.085,1,1,1.0,0.08157998699242285
178142,Random,STAR-A.AVI,0.678,0,1,1.0,-0.38860799104174143
178142,Mental,SURPRISING-B.AVI,1.063,1,1,1.0,0.06109509935981083
178142,Random,TENNIS-A.AVI,1.254,0,1,1.0,0.22633844221072896
130518,Mental,Scaring.AVI,1.0,0,1,0.0,0.0
130518,Mental,SEDUCING-B.AVI,1.083,1,1,1.0,0.07973496801885352
130518,Random,STAR-A.AVI,0.694,0,1,1.0,-0.36528331847533263
130518,Mental,SURPRISING-B.AVI,0.937,1,1,1.0,-0.0650719967437148
130518,Random,TENNIS-A.AVI,0.985,0,1,1.0,-0.015113637810048184
644246,Mental,Scaring.AVI,1.101,1,1,1.0,0.0962188577405429
644246,Random,STAR-A.AVI,0.479,0,1,1.0,-0.7360546815712219
644246,Mental,SURPRISING-B.AVI,0.63,1,1,1.0,-0.4620354595965587
644246,Random,TENNIS-A.AVI,0.541,0,1,1.0,-0.6143360001356555
316835,Mental,Scaring.AVI,0.976,1,1,1.0,-0.024292692569044587
316835,Mental,SEDUCING-B.AVI,0.299,1,1,1.0,-1.2073117055914506
316835,Random,STAR-A.AVI,0.768,0,1,1.0,-0.26396554583446485
316835,Mental,SURPRISING-B.AVI,0.738,1,1,1.0,-0.30381145438166457
316835,Random,TENNIS-A.AVI,0.906,0,1,1.0,-0.0987159729391577
856968,Mental,Scaring.AVI,0.561,1,1,1.0,-0.5780343734594406
856968,Mental,SEDUCING-B.AVI,0.605,1,1,1.0,-0.5025268209512956
856968,Random,STAR-A.AVI,0.546,0,1,1.0,-0.6051363032372319
856968,Mental,SURPRISING-B.AVI,0.561,1,1,1.0,-0.5780343734594406
856968,Random,TENNIS-A.AVI,2.477,0,1,1.0,0.9070481505072224
773257,Mental,Scaring.AVI,0.899,1,1,1.0,-0.10647224451051676
773257,Mental,SEDUCING-B.AVI,1.718,1,1,1.0,0.5411608235620636
773257,Random,STAR-A.AVI,0.864,0,1,1.0,-0.14618251017808145
773257,Mental,SURPRISING-B.AVI,0.776,1,1,1.0,-0.25360275879891825
773257,Random,TENNIS-A.AVI,1.284,0,1,1.0,0.24998020526776946
186141,Mental,COAXING-B.AVI,0.975,1,0,1.0,-0.025317807984289897
186141,Random,BILLIARD-A.AVI,1.39,0,0,1.0,0.3293037471426003
186141,Random,DRIFTING-A.AVI,0.818,0,0,1.0,-0.20089294237939007
228434,Mental,COAXING-B.AVI,1.29,1,0,1.0,0.25464221837358075
228434,Random,BILLIARD-A.AVI,1.119,0,0,1.0,0.11243542932978817
228434,Random,DRIFTING-A.AVI,0.737,0,0,1.0,-0.3051673867928005
228434,Mental,Fishing.AVI,0.95,1,0,1.0,-0.05129329438755058
228434,Random,Random mechanical.AVI,0.683,0,0,1.0,-0.3812604194113469
198249,Mental,Scaring.AVI,0.835,1,1,1.0,-0.18032355413128162
198249,Mental,SEDUCING-B.AVI,0.764,1,1,1.0,-0.2691874898156165
198249,Random,STAR-A.AVI,0.677,0,1,1.0,-0.390084006069862
198249,Mental,SURPRISING-B.AVI,0.835,1,1,1.0,-0.18032355413128162
198249,Random,TENNIS-A.AVI,0.934,0,1,1.0,-0.06827884075329438
197550,Mental,Scaring.AVI,0.685,1,1,1.0,-0.3783364407199117
197550,Mental,SEDUCING-B.AVI,0.635,1,1,1.0,-0.4541302800894454
197550,Mental,SURPRISING-B.AVI,0.8,1,1,1.0,-0.2231435513142097
197550,Random,TENNIS-A.AVI,1.449,0,1,1.0,0.3708736633385454
579867,Mental,COAXING-B.AVI,1.528,1,0,1.0,0.42395969074432877
579867,Random,BILLIARD-A.AVI,0.849,0,0,1.0,-0.16369609267078977
579867,Random,DRIFTING-A.AVI,0.612,0,0,1.0,-0.491022996469811
579867,Mental,Fishing.AVI,1.909,1,0,1.0,0.6465795447436106
579867,Random,Random mechanical.AVI,0.901,0,0,1.0,-0.10425002137379911
449753,Mental,COAXING-B.AVI,1.31,1,0,1.0,0.2700271372130602
449753,Random,BILLIARD-A.AVI,0.74,0,0,1.0,-0.3011050927839216
449753,Random,DRIFTING-A.AVI,0.796,0,0,1.0,-0.22815609313775398
449753,Mental,Fishing.AVI,0.669,1,0,1.0,-0.4019712188539085
449753,Random,Random mechanical.AVI,0.577,0,0,1.0,-0.5499130124740376
826454,Mental,COAXING-B.AVI,2.946,1,0,1.0,1.0804483180404385
826454,Random,BILLIARD-A.AVI,1.332,0,0,1.0,0.28668157211819745
826454,Random,DRIFTING-A.AVI,0.832,0,0,1.0,-0.1839228381609285
826454,Mental,Fishing.AVI,1.079,1,0,1.0,0.07603468627599758
136227,Mental,COAXING-B.AVI,1.486,1,0,1.0,0.39608794629556743
136227,Random,BILLIARD-A.AVI,0.849,0,0,1.0,-0.16369609267078977
136227,Mental,Fishing.AVI,1.63,1,0,1.0,0.4885800148186709
136227,Random,Random mechanical.AVI,1.726,1,0,0.0,0.5458065926612362
136833,Mental,Scaring.AVI,1.026,1,1,1.0,0.025667746748577813
136833,Mental,SEDUCING-B.AVI,0.884,1,1,1.0,-0.1232982163444936
136833,Random,STAR-A.AVI,0.646,0,1,1.0,-0.43695577519953516
136833,Mental,SURPRISING-B.AVI,0.989,1,1,1.0,-0.011060947359424948
136833,Random,TENNIS-A.AVI,1.639,0,1,1.0,0.49408629976169266
395756,Mental,COAXING-B.AVI,0.832,1,0,1.0,-0.1839228381609285
395756,Random,BILLIARD-A.AVI,0.575,0,0,1.0,-0.5533852381847867
395756,Random,DRIFTING-A.AVI,0.871,0,0,1.0,-0.13811330212963427
395756,Mental,Fishing.AVI,0.829,1,0,1.0,-0.18753512384684212
395756,Random,Random mechanical.AVI,0.964,0,0,1.0,-0.03666398437159147
870861,Mental,COAXING-B.AVI,1.077,1,0,1.0,0.07417939817425147
870861,Random,BILLIARD-A.AVI,0.72,0,0,1.0,-0.3285040669720361
870861,Random,DRIFTING-A.AVI,0.391,0,0,1.0,-0.9390477189967712
870861,Mental,Fishing.AVI,0.785,1,0,1.0,-0.24207156119972859
870861,Random,Random mechanical.AVI,0.5,0,0,1.0,-0.6931471805599453
205826,Mental,Scaring.AVI,1.171,1,1,1.0,0.15785808461558032
205826,Mental,SEDUCING-B.AVI,0.801,1,1,1.0,-0.22189433191377778
205826,Random,STAR-A.AVI,1.352,0,1,1.0,0.3015849776207724
205826,Mental,SURPRISING-B.AVI,0.87,1,1,1.0,-0.13926206733350766
872562,Mental,COAXING-B.AVI,1.027,1,0,1.0,0.026641930946421092
872562,Random,BILLIARD-A.AVI,1.061,0,0,1.0,0.05921185963184603
872562,Random,DRIFTING-A.AVI,0.598,0,0,1.0,-0.5141645250315053
872562,Mental,Fishing.AVI,0.755,1,0,1.0,-0.28103752973311236
872562,Random,Random mechanical.AVI,0.837,0,0,1.0,-0.17793120849266178
513736,Mental,Scaring.AVI,0.863,1,1,1.0,-0.14734058789870913
513736,Mental,SEDUCING-B.AVI,0.92,1,1,1.0,-0.08338160893905101
513736,Random,STAR-A.AVI,0.626,0,1,1.0,-0.46840490788203853
513736,Mental,SURPRISING-B.AVI,0.982,1,1,1.0,-0.01816397062767118
513736,Random,TENNIS-A.AVI,0.765,0,1,1.0,-0.2678794451556012
180230,Mental,Scaring.AVI,0.642,1,1,1.0,-0.44316697529217586
180230,Mental,SEDUCING-B.AVI,0.953,1,1,1.0,-0.048140375327934984
180230,Random,STAR-A.AVI,2.548,0,1,1.0,0.935308737709917
180230,Mental,SURPRISING-B.AVI,1.05,1,1,1.0,0.04879016416943205
180230,Random,TENNIS-A.AVI,1.206,0,1,1.0,0.18730909830499368
107321,Mental,Scaring.AVI,0.393,1,1,1.0,-0.9339456671128757
107321,Mental,SEDUCING-B.AVI,0.468,1,1,1.0,-0.7592869830644903
107321,Random,STAR-A.AVI,0.387,0,1,1.0,-0.9493305859523552
107321,Mental,SURPRISING-B.AVI,0.472,1,1,1.0,-0.7507762933965817
107321,Random,TENNIS-A.AVI,0.77,0,1,1.0,-0.2613647641344075
735148,Mental,Scaring.AVI,0.438,1,1,1.0,-0.8255363686056909
735148,Mental,SEDUCING-B.AVI,0.33,1,1,1.0,-1.1086626245216111
735148,Random,STAR-A.AVI,0.375,0,1,1.0,-0.9808292530117262
735148,Mental,SURPRISING-B.AVI,0.423,1,1,1.0,-0.8603830999358592
735148,Random,TENNIS-A.AVI,1.176,0,1,1.0,0.16211884947643512
729557,Mental,Scaring.AVI,0.605,1,1,1.0,-0.5025268209512956
729557,Mental,SEDUCING-B.AVI,0.698,1,1,1.0,-0.35953617621976464
729557,Random,STAR-A.AVI,0.855,0,1,1.0,-0.15665381004537685
729557,Mental,SURPRISING-B.AVI,1.223,1,1,1.0,0.20130685670503537
156031,Mental,Scaring.AVI,1.126,1,1,1.0,0.11867152971749854
156031,Mental,SEDUCING-B.AVI,0.698,1,1,1.0,-0.35953617621976464
156031,Random,STAR-A.AVI,0.632,0,1,1.0,-0.4588658848352796
156031,Mental,SURPRISING-B.AVI,1.038,1,1,1.0,0.03729578474369693
156031,Random,TENNIS-A.AVI,0.886,0,1,1.0,-0.1210383283770561
531536,Mental,COAXING-B.AVI,1.069,1,0,1.0,0.06672363204290813
531536,Random,BILLIARD-A.AVI,2.172,0,0,1.0,0.7756484020716891
531536,Random,DRIFTING-A.AVI,1.294,0,0,1.0,0.25773819607870885
531536,Mental,Fishing.AVI,1.357,1,0,1.0,0.30527638085273207
531536,Random,Random mechanical.AVI,0.937,0,0,1.0,-0.0650719967437148
212823,Mental,Scaring.AVI,0.849,1,1,1.0,-0.16369609267078977
212823,Mental,SEDUCING-B.AVI,0.697,1,1,1.0,-0.36096986822161325
212823,Random,STAR-A.AVI,0.234,0,1,1.0,-1.4524341636244356
212823,Mental,SURPRISING-B.AVI,0.474,1,1,1.0,-0.7465479572870606
212823,Random,TENNIS-A.AVI,0.687,0,1,1.0,-0.37542098675978763
100610,Mental,COAXING-B.AVI,1.357,1,0,1.0,0.30527638085273207
100610,Random,BILLIARD-A.AVI,0.848,0,0,1.0,-0.164874643190234
100610,Random,DRIFTING-A.AVI,0.812,0,0,1.0,-0.20825493882045903
100610,Mental,Fishing.AVI,1.267,1,0,1.0,0.23665190133900194
100610,Random,Random mechanical.AVI,0.994,0,0,1.0,-0.006018072325563021
917558,Mental,COAXING-B.AVI,1.245,1,0,1.0,0.219135529916671
917558,Random,BILLIARD-A.AVI,1.005,0,0,1.0,0.004987541511038968
917558,Random,DRIFTING-A.AVI,1.812,0,0,1.0,0.5944312076207876
917558,Mental,Fishing.AVI,1.275,1,0,1.0,0.2429461786103894
917558,Random,Random mechanical.AVI,0.983,0,0,1.0,-0.017146158834970514
751348,Mental,Scaring.AVI,0.519,1,1,1.0,-0.6558513958162484
751348,Mental,SEDUCING-B.AVI,0.521,1,1,1.0,-0.6520052372287701
751348,Mental,SURPRISING-B.AVI,0.702,1,1,1.0,-0.353821874956326
751348,Random,TENNIS-A.AVI,2.091,0,1,1.0,0.7376424204464966
159946,Mental,Scaring.AVI,0.615,1,1,1.0,-0.4861330111756192
159946,Mental,SEDUCING-B.AVI,0.53,1,1,1.0,-0.6348782724359695
159946,Random,STAR-A.AVI,0.546,0,1,1.0,-0.6051363032372319
159946,Mental,SURPRISING-B.AVI,0.742,1,1,1.0,-0.2984060358147566
159946,Random,TENNIS-A.AVI,1.155,0,1,1.0,0.14410034397375687
189652,Mental,COAXING-B.AVI,0.987,1,0,1.0,-0.01308523954865548
189652,Random,BILLIARD-A.AVI,2.805,0,0,1.0,1.0314035389746596
189652,Random,DRIFTING-A.AVI,2.798,0,0,1.0,1.0289048762432895
189652,Mental,Fishing.AVI,2.273,1,0,1.0,0.8211005448704062
611938,Mental,COAXING-B.AVI,1.098,1,0,1.0,0.09349034308733897
611938,Random,BILLIARD-A.AVI,1.933,0,0,1.0,0.6590732002261939
611938,Random,DRIFTING-A.AVI,1.743,0,0,1.0,0.5556077665378839
611938,Mental,Fishing.AVI,1.219,1,0,1.0,0.19803085049913455
611938,Random,Random mechanical.AVI,0.978,0,0,1.0,-0.022245608947319737
199352,Mental,COAXING-B.AVI,1.393,1,0,1.0,0.3314596947976687
199352,Random,BILLIARD-A.AVI,0.854,0,0,1.0,-0.15782408519356722
199352,Random,DRIFTING-A.AVI,0.672,0,0,1.0,-0.3974969384589874
199352,Mental,Fishing.AVI,1.348,1,0,1.0,0.29862201249011533
199352,Random,Random mechanical.AVI,0.948,0,0,1.0,-0.053400776727115296
519647,Mental,Scaring.AVI,0.708,1,1,1.0,-0.34531118528841737
519647,Mental,SEDUCING-B.AVI,0.512,1,1,1.0,-0.6694306539426292
519647,Random,STAR-A.AVI,1.27,0,1,1.0,0.23901690047049992
519647,Mental,SURPRISING-B.AVI,0.703,1,1,1.0,-0.3523983871714722
519647,Random,TENNIS-A.AVI,0.692,0,1,1.0,-0.36816932336446756
516742,Mental,Scaring.AVI,0.606,1,1,1.0,-0.5008752929128226
516742,Mental,SEDUCING-B.AVI,0.948,1,1,1.0,-0.053400776727115296
516742,Random,STAR-A.AVI,0.544,0,1,1.0,-0.6088060321261943
516742,Mental,SURPRISING-B.AVI,0.74,1,1,1.0,-0.3011050927839216
516742,Random,TENNIS-A.AVI,0.566,0,1,1.0,-0.5691612007789542
545345,Mental,COAXING-B.AVI,1.407,1,0,1.0,0.34145977813225203
545345,Random,BILLIARD-A.AVI,1.303,0,0,1.0,0.264669298142708
545345,Random,DRIFTING-A.AVI,1.647,0,0,1.0,0.4989554511955033
545345,Mental,Fishing.AVI,1.071,1,0,1.0,0.06859279146561167
545345,Random,Random mechanical.AVI,1.79,0,0,1.0,0.5822156198526637
926862,Mental,Scaring.AVI,0.75,1,1,1.0,-0.2876820724517809
926862,Mental,SEDUCING-B.AVI,0.48,1,1,1.0,-0.7339691750802004
926862,Random,STAR-A.AVI,0.252,0,1,1.0,-1.3783261914707137
926862,Mental,SURPRISING-B.AVI,0.39,1,1,1.0,-0.941608539858445
926862,Random,TENNIS-A.AVI,0.356,0,1,1.0,-1.0328245481301066
814548,Mental,Scaring.AVI,1.38,1,1,1.0,0.3220834991691132
814548,Mental,SEDUCING-B.AVI,2.013,1,1,1.0,0.6996261466576544
814548,Random,STAR-A.AVI,0.515,0,1,1.0,-0.6635883783184009
814548,Mental,SURPRISING-B.AVI,0.785,1,1,1.0,-0.24207156119972859
131722,Mental,COAXING-B.AVI,2.053,1,0,1.0,0.7193021380367964
131722,Random,BILLIARD-A.AVI,1.809,0,0,1.0,0.592774206413158
131722,Random,DRIFTING-A.AVI,0.83,0,0,1.0,-0.18632957819149348
131722,Mental,Fishing.AVI,1.015,1,0,1.0,0.014888612493750559
131722,Random,Random mechanical.AVI,2.507,0,0,1.0,0.9190868191761564
144832,Mental,Scaring.AVI,1.152,1,1,1.0,0.14149956227369942
144832,Mental,SEDUCING-B.AVI,0.875,1,1,1.0,-0.13353139262452263
144832,Random,STAR-A.AVI,0.579,0,1,1.0,-0.5464528014091419
144832,Mental,SURPRISING-B.AVI,1.064,1,1,1.0,0.0620353909194527
144832,Random,TENNIS-A.AVI,0.773,0,1,1.0,-0.25747623039471507
144226,Mental,COAXING-B.AVI,0.777,1,0,1.0,-0.25231492861448956
144226,Random,BILLIARD-A.AVI,0.555,0,0,1.0,-0.5887871652357024
144226,Random,DRIFTING-A.AVI,0.469,0,0,1.0,-0.7571525105358577
144226,Mental,Fishing.AVI,1.072,1,0,1.0,0.0695260626486103
144226,Random,Random mechanical.AVI,1.168,1,0,0.0,0.15529288440603525
106824,Mental,Scaring.AVI,1.133,1,1,1.0,0.12486898204586927
106824,Mental,SEDUCING-B.AVI,0.765,1,1,1.0,-0.2678794451556012
106824,Random,STAR-A.AVI,0.667,0,1,1.0,-0.4049652330665133
106824,Mental,SURPRISING-B.AVI,0.922,1,1,1.0,-0.08121005542554317
106824,Random,TENNIS-A.AVI,0.955,0,1,1.0,-0.046043938501406846
894774,Mental,COAXING-B.AVI,0.745,1,0,1.0,-0.29437106060257756
894774,Random,BILLIARD-A.AVI,0.641,0,0,1.0,-0.444725822061467
894774,Random,DRIFTING-A.AVI,0.401,0,0,1.0,-0.9137938516755678
894774,Mental,Fishing.AVI,0.572,1,0,1.0,-0.5586162876023393
